"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","2848","SIS-ADP: Existing DMS Host Selection page - TimeZones displayed as an ID rather than actual named time zone","","Low","Jason Calton","","013 : Data Management","Undecided","Misc","","10/09/08 12:46 AM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/10/08 07:32 PM","05/08/09 03:18 PM","","Closed (Fixed)"
"Bug","2849","SIS-ADP: Tab order on DMS Host page","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/09/08 12:51 AM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/10/08 07:44 PM","05/08/09 03:17 PM","","Closed (Fixed)"
"Bug","2850","SIS-ADP: DMS Host page validation defects","","Low","Benson Fung","","013 : Data Management","Undecided","Misc","","10/09/08 01:39 AM","013:Data Management (DMSI)","Vince Mease","","","","Benson Fung","0","0","10/24/08 07:59 PM","05/08/09 03:17 PM","","Closed (Fixed)"
"Bug","2851","SIS-ADP: Time Zone selections","","Low","Benson Fung","","013 : Data Management","Undecided","Misc","","10/09/08 01:45 AM","013:Data Management (DMSI)","Vince Mease","","","","Benson Fung","0","0","10/20/08 09:32 PM","05/08/09 03:17 PM","","Closed (Fixed)"
"Bug","2852","SIS-ADP: DPP when saving SIS Connection","","High","Jason Calton","","013 : Data Management","Undecided","Misc","","10/09/08 01:58 AM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/15/08 04:30 PM","05/08/09 03:16 PM","","Closed (Fixed)"
"Bug","2861","SIS-ADP: Limit maximum length constraints on DMS Host fields","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/09/08 06:53 PM","013:Data Management (DMSI)","Devang Maniar","","","","Benson Fung","0","0","10/16/08 11:46 PM","10/27/08 07:11 PM","","Closed (Fixed)"
"Inquiry","2864","SIS-ADP: Unmapped colors need to be loaded for testing","","Medium","Frank Owen","","013 : Data Management","Undecided","Misc","","10/09/08 08:04 PM","013:Data Management (DMSI)","Vince Mease","","","","Vince Mease","0","0","10/09/08 08:48 PM","10/09/08 08:48 PM","","Closed (Responded)"
"Bug","2903","SIS-ADP: Missing DMSHostID DPP","","Critical","Jason Calton","","013 : Data Management","Undecided","Misc","","10/12/08 10:47 PM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/14/08 04:18 AM","05/08/09 03:16 PM","","Closed (Fixed)"
"Bug","2904","SIS-ADP: Logon Data Sharing Configuration page and Splits in general","","Critical","Vince Mease","","013 : Data Management","Undecided","Misc","","10/12/08 10:53 PM","013:Data Management (DMSI)","Vince Mease","","","","Vince Mease","0","0","10/13/08 05:08 PM","10/13/08 05:08 PM","","Closed (Fixed)"
"Bug","2905","SIS-ADP: Breadcrumbs","","High","Jason Calton","","013 : Data Management","Undecided","Misc","","10/13/08 12:19 AM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/14/08 09:46 PM","05/08/09 03:16 PM","","Closed (Fixed)"
"Bug","2906","SIS-ADP: Download DMS Reference Data needs an error page or messaging","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/13/08 12:23 AM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/22/08 06:59 PM","05/08/09 03:16 PM","","Closed (Fixed)"
"Bug","2992","Read error on attempting to configure store","","Medium","Frank Owen","","013 : Data Management","Undecided","Misc","","10/14/08 04:09 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Frank Owen","0","0","10/14/08 08:46 PM","10/22/08 06:57 PM","","Closed (Fixed)"
"Bug","3016","SIS-ADP: Browser ""Back"" button not behaving as expected","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/14/08 09:06 PM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/14/08 09:46 PM","05/08/09 03:16 PM","","Closed (Fixed)"
"Bug","3025","SIS - Invalid SIS Credential causes service to spin","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/14/08 09:55 PM","013:Data Management (DMSI)","Frank Owen","","","","Jason Calton","0","0","10/22/08 07:36 PM","10/23/08 02:59 PM","","Closed (Fixed)"
"Bug","3026","SIS-ADP: For Vince for now...","","Medium","Vince Mease","","013 : Data Management","Undecided","Misc","","10/14/08 10:04 PM","013:Data Management (DMSI)","Vince Mease","","","","Vince Mease","0","0","10/28/08 09:00 PM","10/28/08 09:00 PM","","Closed (Fixed)"
"Bug","3037","SIS-ADP: Could not find stored procedure 'Transform.StandardColorMappingCollection#Fetch'","","Ground Level","Jason Calton","","013 : Data Management","Undecided","Misc","","10/15/08 02:47 PM","013:Data Management (DMSI)","Vince Mease","","","","Frank Owen","1.5","1.5","10/28/08 04:21 PM","05/08/09 03:16 PM","","Closed (Fixed)"
"Feature","3039","SIS-ADP: Add UI visual cues to Download DMS Reference page","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/15/08 04:05 PM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/22/08 06:58 PM","05/08/09 03:16 PM","","Closed (Implemented)"
"Bug","3040","SIS-ADP: AssetClassID DPP","","High","Benson Fung","","013 : Data Management","Undecided","Misc","","10/15/08 04:33 PM","013:Data Management (DMSI)","Vince Mease","","","","Benson Fung","3","3","10/15/08 09:30 PM","05/08/09 03:15 PM","","Closed (Fixed)"
"Feature","3045","SIS-ADP: SIS Connection page needs to populate DMS Username/Password entered on DMS Host page ","","Low","Benson Fung","","013 : Data Management","Undecided","Misc","","10/15/08 04:49 PM","013:Data Management (DMSI)","Vince Mease","","","","Benson Fung","0.5","0.5","10/20/08 04:44 PM","05/08/09 03:15 PM","","Closed (Implemented)"
"Feature","3046","SIS-ADP: SIS Connection page - check credentials on save, alert user to invalid entries before advancing workflow","","High","Jason Calton","","013 : Data Management","Undecided","Misc","","10/15/08 04:53 PM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/23/08 02:07 AM","05/08/09 03:15 PM","","Closed (Implemented)"
"Feature","3047","SIS-ADP: Add sorting to all tables","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/15/08 04:56 PM","013:Data Management (DMSI)","Vince Mease","","","","Jason Calton","0","0","10/20/08 04:34 PM","05/08/09 03:15 PM","","Closed (Implemented)"
"Feature","3059","Existing DMS Hosts: Filter list of existing hosts to those associated with the Dealer Group","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/15/08 09:47 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Jason Calton","0","0","10/21/08 02:48 AM","10/22/08 07:03 PM","","Closed (Implemented)"
"Feature","3079","Update SIS Styling, and Useability","","Medium","Paul Monson","","013 : Data Management","Undecided","Misc","","10/16/08 06:39 PM","013:Data Management (DMSI)","Paul Monson","","","","Paul Monson","22.5","22.5","11/04/08 06:43 PM","12/03/08 04:54 PM","","Closed (Implemented)"
"Bug","3122","SIS-ADP: Character end validation of  -A & -FI on the SIS Connection page","","Ground Level","Paul Monson","","013 : Data Management","Undecided","Misc","","10/17/08 06:57 PM","013:Data Management (DMSI)","Devang Maniar","","","","Paul Monson","2","2","10/29/08 05:48 PM","01/14/09 03:31 PM","","Closed (Fixed)"
"Feature","3138","SIS-ADP: Implement Update mode on SisConnection.aspx","","High","Benson Fung","","013 : Data Management","Undecided","Misc","","10/18/08 12:02 AM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","2","2","10/20/08 09:22 PM","01/23/09 05:30 PM","","Closed (Implemented)"
"Feature","3139","SIS-ADP: Refactor out pages that retrieve a Dealer object that doesn't need a full blown object (LogonDataExtractionConfiguratio","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/18/08 12:04 AM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","0","0","10/23/08 12:44 AM","01/23/09 05:30 PM","","Closed (Won't Implement)"
"Feature","3140","SIS-ADP: Retrieve the list of Account Logons for ExistingDealerConfiguration.aspx","","High","Benson Fung","","013 : Data Management","Undecided","Misc","","10/18/08 12:04 AM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","1","6","10/22/08 12:10 AM","01/23/09 05:30 PM","","Closed (Implemented)"
"Bug","3189","Change the word unconfigured to configured on existing dealer page.","","Low","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:03 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","0","0","10/22/08 12:12 AM","10/22/08 07:04 PM","","Closed (Fixed)"
"Bug","3190","Edit Existing SIS Connection: Several Issues","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:14 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","0","0","10/22/08 12:10 AM","10/22/08 07:03 PM","","Closed (Fixed)"
"Bug","3192","SIS-ADP: Saving an DMS connection produces Server Error","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:34 PM","013:Data Management (DMSI)","Devang Maniar","","","","Benson Fung","1","1","10/28/08 08:53 PM","01/14/09 03:33 PM","","Closed (Fixed)"
"Bug","3193","Existing Dealer Configuration: Cannot create new SIS Connection","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:44 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","1.5","1.5","10/23/08 02:25 AM","02/25/09 08:19 PM","","Closed (Fixed)"
"Bug","3194","Existing Dealer Configuration: Transaction Boundary Issues","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:48 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","4","4","10/23/08 12:44 AM","02/25/09 08:18 PM","","Closed (Fixed)"
"Bug","3196","SIS-ADP: Select an existing HOST produces a Server Error page","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:56 PM","013:Data Management (DMSI)","Devang Maniar","","","","Benson Fung","0","0","10/28/08 08:58 PM","01/14/09 03:33 PM","","Closed (Fixed)"
"Bug","3197","New Dealer Configuration: Bill Cram in Bad State","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 02:59 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","0","0","10/21/08 11:46 PM","10/22/08 07:04 PM","","Closed (Fixed)"
"Bug","3198","New Dealer Configuration Workflow - Now not working","","Critical","Benson Fung","","013 : Data Management","Undecided","Misc","","10/21/08 03:05 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Benson Fung","0","0","10/21/08 03:26 PM","10/22/08 06:56 PM","","Closed (Fixed)"
"Bug","3272","SIS-ADP: IsPrimary flag on SisConnection logic","","High","Benson Fung","","013 : Data Management","Undecided","Misc","","10/23/08 06:05 PM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","3","3","10/24/08 07:36 PM","01/23/09 05:30 PM","","Closed (Fixed)"
"Bug","3273","SIS-ADP: Data tab label change for ""Execute Daily Load""","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/23/08 06:09 PM","013:Data Management (DMSI)","Frank Owen","","","","Jason Calton","0","0","10/23/08 06:34 PM","10/23/08 06:35 PM","","Closed (Fixed)"
"Bug","3274","SIS-ADP: Data Requirement tab, ""Execute Daily Load"" description change","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","10/23/08 06:29 PM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","0","0","10/23/08 06:31 PM","10/23/08 06:31 PM","","Closed (Duplicate)"
"Feature","3275","SIS-ADP: Logon name standardization","","Medium","Paul Monson","","013 : Data Management","Undecided","Misc","","10/23/08 06:33 PM","013:Data Management (DMSI)","Benson Fung","","","","Paul Monson","2","2","10/28/08 11:15 PM","01/23/09 05:30 PM","","Closed (Implemented)"
"Bug","3276","SIS-ADP: LogonDataExtractionConfiguration Page fix nav and validation","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/23/08 06:41 PM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","1.5","1.5","10/23/08 09:11 PM","01/23/09 05:30 PM","","Closed (Fixed)"
"Bug","3277","SIS-ADP: DmsHostCredential per SisConnection","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/23/08 06:43 PM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","1.5","1.5","10/24/08 05:06 PM","01/23/09 05:30 PM","","Closed (Fixed)"
"Bug","3293","SIS-ADP: Do not use DTC, roll my own trans.","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/23/08 09:11 PM","013:Data Management (DMSI)","Benson Fung","","","","Benson Fung","2.5","2.5","10/28/08 02:25 PM","01/23/09 05:30 PM","","Closed (Fixed)"
"Bug","3296","SIS-ADP - Click Configure on a new store produces Server Error","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/24/08 03:54 PM","013:Data Management (DMSI)","Devang Maniar","","","","Benson Fung","0","0","10/24/08 04:27 PM","10/27/08 07:11 PM","","Closed (Fixed)"
"Bug","3326","SIS-ADP - Existing SIS Connection for a single store shows multiple Account Logons","","Medium","Benson Fung","","013 : Data Management","Undecided","Misc","","10/27/08 07:05 PM","013:Data Management (DMSI)","Devang Maniar","","","","Devang Maniar","0","0","01/14/09 03:32 PM","01/14/09 03:32 PM","","Closed (Fixed)"
"Bug","3327","SIS-ADP - Download DMS Reference Data produces Server Error","","Medium","Frank Owen","","013 : Data Management","Undecided","Misc","","10/27/08 07:10 PM","013:Data Management (DMSI)","Devang Maniar","","","","Frank Owen","0","0","10/27/08 10:28 PM","01/14/09 03:33 PM","","Closed (Fixed)"
"Inquiry","3329","SIS-ADP: Loose the crumb trails when you modifying an existing store","","Low","Benson Fung","","013 : Data Management","Undecided","Misc","","10/27/08 08:11 PM","013:Data Management (DMSI)","Devang Maniar","","","","Krishna Kumar","0","0","12/22/08 11:24 PM","12/22/08 11:24 PM","","Closed (Responded)"
"Feature","3331","SIS-ADP: Display Error validation messages in Red","","Medium","Paul Monson","","013 : Data Management","Undecided","Misc","","10/27/08 08:38 PM","013:Data Management (DMSI)","Devang Maniar","","","","Paul Monson","0","0","10/28/08 11:16 PM","01/14/09 03:33 PM","","Closed (Already Exists)"
"Bug","3335","SIS-ADP: No horizontal scrollbar on Sales Accounts tab","","Medium","Paul Monson","","013 : Data Management","Undecided","Misc","","10/27/08 10:48 PM","013:Data Management (DMSI)","Frank Owen","","","","Paul Monson","2","2","10/29/08 06:34 PM","11/03/08 06:32 PM","","Closed (Fixed)"
"Feature","3336","Requirements Change: Change attributes on Journals","","Medium","Vince Mease","","013 : Data Management","Undecided","Misc","","10/27/08 10:55 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Vince Mease","0","0","04/13/09 03:13 PM","06/22/09 03:19 PM","","Closed (Implemented)"
"Feature","3337","Requirements Change: Update attributes on Sales Accounts","","Medium","Vince Mease","","013 : Data Management","Undecided","Misc","","10/27/08 11:17 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Vince Mease","0","0","04/13/09 03:12 PM","06/22/09 03:19 PM","","Closed (Implemented)"
"Feature","3402","SIS-ADP","","Medium","","","013 : Data Management","Undecided","Misc","","11/03/08 03:41 PM","013:Data Management (DMSI)","Devang Maniar","","","","Devang Maniar","0","0","01/14/09 03:34 PM","01/14/09 03:34 PM","","Closed (Implemented)"
"Inquiry","3485","FB# 3461 - EDT Assessments","","Medium","Vince Mease","","013 : Data Management","Undecided","Misc","","11/07/08 02:43 PM","013:Data Management (DMSI)","Devang Maniar","","","","Vince Mease","0","0","04/13/09 03:11 PM","04/13/09 03:11 PM","","Closed (Won't Respond)"
"Bug","3512","Solarwinds SQL User Experience Monitors dont show any data post-colo move","","Medium","Christian Vozar","","013 : Data Management","Undecided","Misc","","11/10/08 07:21 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Christian Vozar","0","0","11/12/08 05:06 PM","11/12/08 05:06 PM","","Closed (Fixed)"
"Bug","3576","sis-adp: ""update"" button on unmapped color throws error","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","11/14/08 12:56 AM","013:Data Management (DMSI)","Frank Owen","","","","Jason Calton","0","0","11/14/08 02:39 AM","11/14/08 06:56 PM","","Closed (Fixed)"
"Bug","3614","Writeback - Unable to confirmed InProgress events to Failed","","Medium","Devang Maniar","","013 : Data Management","Undecided","Misc","","11/19/08 06:26 PM","013:Data Management (DMSI)","Devang Maniar","","","0","Devang Maniar","0","0","08/28/09 08:25 PM","08/28/09 08:25 PM","","Closed (Fixed)"
"Feature","3694","SIS/ADP: IPAddress auto tabbing","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","11/30/08 10:31 PM","013:Data Management (DMSI)","Frank Owen","","","","Jason Calton","2","2","12/08/08 05:06 PM","12/08/08 07:22 PM","","Closed (Implemented)"
"Bug","3768","SIS-ADP: Header Disappears in Inventory Account tab","","Planning","Paul Monson","","013 : Data Management","Undecided","Misc","","12/06/08 05:20 PM","013:Data Management (DMSI)","Devang Maniar","","","","Paul Monson","0","0","12/08/08 07:12 PM","01/14/09 03:35 PM","","Closed (Fixed)"
"Bug","3769","SIS-ADP: ""Unknown Error"" on Download DMS Reference Data page","","Medium","Juliana Kennedy","","013 : Data Management","Undecided","Misc","","12/07/08 03:06 AM","013:Data Management (DMSI)","App Support","","","0","Jason Calton","0","0","12/11/08 06:23 PM","08/05/11 02:07 PM","","Closed (Fixed)"
"Bug","3816","SIS-ADP:  ","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/10/08 01:57 AM","013:Data Management (DMSI)","Juliana Kennedy","","","0","Jason Calton","0","0","12/10/08 07:57 PM","08/05/11 02:07 PM","","Closed (Fixed)"
"Bug","3821","Redeploy Sis Website in prod","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/10/08 06:35 PM","013:Data Management (DMSI)","Jason Calton","","","","Jason Calton","0","0","12/10/08 07:14 PM","12/12/08 02:57 AM","","Closed (Fixed)"
"Bug","3825","Redeploy sis admin site to prod","","Medium","Joe Foster","","013 : Data Management","Undecided","Misc","","12/10/08 08:00 PM","013:Data Management (DMSI)","Jason Calton","","","0","Christian Vozar","0","0","12/10/08 08:55 PM","10/16/09 03:52 PM","","Closed (Fixed)"
"Bug","3829","Reprice Processor showing1400+ events in InProgress state","","Critical","Noah Keen","","013 : Data Management","Undecided","Misc","","12/10/08 09:37 PM","013:Data Management (DMSI)","Devang Maniar","","","0","Noah Keen","0","0","01/07/09 09:58 PM","08/28/09 08:25 PM","","Closed (Fixed)"
"Bug","3835","Department Filter showing values that do not exist for the Dealership","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/11/08 12:57 AM","013:Data Management (DMSI)","Devang Maniar","","","","Jason Calton","0","0","12/12/08 01:04 AM","01/14/09 03:32 PM","","Closed (Fixed)"
"Feature","3847","Redeploy sis admin site/Processor to prod","","Medium","Joe Foster","","013 : Data Management","Undecided","Misc","","12/11/08 06:23 PM","013:Data Management (DMSI)","Jason Calton","","","0","Christian Vozar","0","0","12/11/08 09:47 PM","10/16/09 03:52 PM","","Closed (Implemented)"
"Bug","3848","I'm also getting the follwing when clicking on Cost Accounts for Bob Moore Pontiac Buick GMC","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/11/08 07:06 PM","013:Data Management (DMSI)","Krishna Kumar","","","","Jason Calton","0","0","12/22/08 11:46 PM","02/25/09 07:55 PM","","Closed (Fixed)"
"Bug","3851","SIS-ADP: Object Reference not set to an Instance of an Object","","Medium","Juliana Kennedy","","013 : Data Management","Undecided","Misc","","12/11/08 08:44 PM","013:Data Management (DMSI)","App Support","","","0","Jason Calton","0","0","12/23/08 04:00 PM","08/05/11 02:07 PM","","Closed (Fixed)"
"Bug","3854","RE: SIS-ADP: Object Reference not set to an Instance of an Object","","Medium","App Support","","013 : Data Management","Undecided","Misc","","12/11/08 09:55 PM","013:Data Management (DMSI)","App Support","","","0","Juliana Kennedy","0","0","11/05/09 09:16 PM","11/05/09 09:16 PM","","Closed (Fixed)"
"Bug","3856","SIS - ADP: Configure produces Server Error","","Critical","Jason Calton","","013 : Data Management","Undecided","Misc","","12/11/08 10:05 PM","013:Data Management (DMSI)","Devang Maniar","","","","Jason Calton","0","0","12/12/08 03:59 AM","01/14/09 03:34 PM","","Closed (Fixed)"
"Bug","3858","SIS--Error: Server Error","","Medium","Juliana Kennedy","","013 : Data Management","Undecided","Misc","","12/12/08 12:03 AM","013:Data Management (DMSI)","App Support","","","0","Jason Calton","0","0","12/15/08 04:22 PM","08/05/11 02:07 PM","","Closed (Fixed)"
"Bug","3859","SIS- Error- Journal Errors","","Medium","Juliana Kennedy","","013 : Data Management","Undecided","Misc","","12/12/08 12:09 AM","013:Data Management (DMSI)","App Support","","","0","Jason Calton","0","0","12/15/08 09:27 PM","08/05/11 02:07 PM","","Closed (Fixed)"
"Bug","3862","SIS-ADP: Department Filter is missing multiple values when preselected","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/12/08 05:50 PM","013:Data Management (DMSI)","Devang Maniar","","","","Jason Calton","0","0","12/13/08 10:18 PM","01/14/09 03:35 PM","","Closed (Fixed)"
"Bug","3870","SIS-ADP: Download DMS Reference Data time continues even though Comm is down","","Medium","Jason Calton","","013 : Data Management","Undecided","Misc","","12/12/08 11:37 PM","013:Data Management (DMSI)","Devang Maniar","","","","Jason Calton","0","0","12/15/08 10:01 PM","01/14/09 03:31 PM","","Closed (Fixed)"
"Bug","3872","Navigation to Cost tab from Sales tab under Accounts tab","","Medium","Juliana Kennedy","","013 : Data Management","Undecided","Misc","","12/13/08 12:54 AM","013:Data Management (DMSI)","App Support","","","0","Jason Calton","0","0","12/22/08 11:45 PM","08/05/11 02:07 PM","","Closed (Fixed)"
