"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","21508","SF:62453, Request to remove ""Head Airbag"" verbiage from preview section for all units in Max","","Low","V-MAX-Engineers","","Undecided","","AutoLoad","","05/17/12 10:09 PM","007:MAX","Chris Fant","62453","","0","Michelle Clay","0","0","06/25/15 09:22 PM","","","Resolved (Duplicate)"
"Bug","14720","Hendrick BMW only has 76 approved PDFs","","High","V-MAX-QA","","Undecided","","Max for Selling & Email","","03/08/11 05:34 PM","007:MAX","Jacob Solotaroff","","","0","Christopher Norton","0","0","12/19/12 08:16 PM","12/19/12 08:16 PM","","Closed (Fixed)"
"Bug","14722","Max Ad: Expected ) on ApprovalSummary page","","Medium","Narendra Barad","","6.2.1","","Max Ad","","03/08/11 06:58 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","1","1","03/23/11 06:56 PM","04/27/11 04:42 PM","","Closed (Verified)"
"Bug","14726","Max Ad : User can unknowingly enter blank data in the CertifiedID field when Approving Ads","","Ground Level","Narendra Barad","","backlog","","Max Ad","","03/08/11 07:50 PM","007:MAX","Narendra Barad","","","0","Zac Brown","0","0","03/30/11 04:43 PM","05/24/11 08:59 PM","","Closed (By Design)"
"Bug","14741","Max Selling: HTTP Error 503: Service Temporarily unavailable when attempting to print pdf","","High","Narendra Barad","","6.2","","Max for Selling & Email","","03/08/11 10:16 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/11/11 04:58 PM","03/21/11 07:21 PM","","Closed (Verified)"
"Bug","14742","Max Selling: Header shows undefined for new vehicle","","Medium","V-MAX-QA","","Undecided","","Max for Selling & Email","","03/08/11 10:44 PM","007:MAX","Narendra Barad","","","0","Tim Muir","0","0","01/16/13 07:44 PM","01/16/13 07:44 PM","","Closed (By Design)"
"Bug","14764","SF:43095, Selecting Return to Inventory Takes User to Standard Site on Mobile","","Medium","V-MAX-QA","","backlog","","Mobile Web Loader","","03/09/11 10:35 PM","007:MAX","James Pluff","43095","","0","Chris Fant","15","15","03/27/12 07:20 PM","03/27/12 07:21 PM","","Closed (Fixed)"
"Bug","14765","SF:43094, Error Page When Switching Stores On Mobile - transport-level error has occurred when sending the request to the server","","Medium","Chris Fant","","Hotfix","","Mobile Web Loader","","03/09/11 10:38 PM","007:MAX","James Pluff","43094","","0","Narendra Barad","22.5","22.5","04/25/11 07:32 PM","04/27/11 03:07 PM","","Closed (Fixed)"
"Bug","14766","SF:43186, MAX Ad:  Highlight Wizard Template Not Reflecting In ReGenerated Ad","","High","V-MAX-QA","","backlog","","Max Ad:  Ad Generation","","03/09/11 10:41 PM","007:MAX","Bill Rogalla","43186","","0","Chris Fant","0","0","03/20/12 08:29 PM","03/20/12 08:29 PM","","Closed (Won't Fix)"
"Bug","14768","Max Selling: Server Error trying to bring up Max Selling for new vehicle","","High","Narendra Barad","","6.2","","Max for Selling & Email","","03/09/11 10:58 PM","007:MAX","Narendra Barad","","","0","Kevin Boucher","0","0","03/11/11 07:57 PM","03/21/11 07:21 PM","","Closed (Verified)"
"Bug","14772","Max Ad: Website PDF not being created when approving Ads","","High","Narendra Barad","","6.2","","Max Ad","","03/09/11 11:28 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/11/11 06:08 PM","03/21/11 07:21 PM","","Closed (Verified)"
"Feature","14781","MAX AD - Allow price change for new cars in MAX AD","","High","V-MAX-QA","bmw blitz","9.1-MAX","","Max Ad","","03/10/11 04:09 PM","007:MAX","Devaraj Sundaram","","","0","Dave Speer","48","4","11/02/11 03:41 PM","11/16/11 10:19 PM","15064,","Closed (Verified)"
"Bug","14793","MAX SE Publishing: Need F5 changes to serve PDF not found page","","Medium","Kyle Hasselbacher","","6.1.1.24","","Max for Selling & Email","","03/10/11 09:10 PM","007:MAX","Kevin Boucher","","","0","Kyle Hasselbacher","0","0","03/10/11 10:22 PM","03/11/11 02:55 PM","","Closed (Fixed)"
"Bug","14795","Max Selling & Email : SE - Cannot bring up Max Selling & Email for new cars","","High","Narendra Barad","","6.2","","Max for Selling & Email","","03/10/11 10:24 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/11/11 05:51 PM","03/21/11 07:50 PM","","Closed (Verified)"
"Bug","14798","SF: 43095, Selecting Return to Inventory Takes User to Standard Site on Mobile","","Medium","V-MAX-QA","mobile","backlog","","Mobile Web Loader","","03/10/11 11:53 PM","007:MAX","Chris Fant","43095","","0","Chris Fant","0","0","03/20/12 08:31 PM","03/20/12 08:31 PM","","Closed (Won't Fix)"
"Bug","14799","Build regression tests around key aspects of data load","","High","V-MAX-QA","dbo","Undecided","","Engineering","","03/11/11 05:12 AM","007:MAX","Jacob Solotaroff","","","0","Christopher Norton","0","0","12/19/12 08:16 PM","12/19/12 08:16 PM","","Closed (Fixed)"
"Bug","14800","Please manually merge Pleasanton Automall photo feed","","High","V-MAX-QA","dbo","6.2","","Engineering","","03/11/11 05:25 AM","007:MAX","Jacob Solotaroff","","","0","Christopher Norton","0","0","12/19/12 07:56 PM","12/19/12 07:56 PM","","Closed (Fixed)"
"Feature","14801","Max AD Standalone Setup Progression","","High","John Su","","backlog","","Engineering","","03/11/11 03:06 PM","007:MAX","Jacob Solotaroff","","","0","Devaraj Sundaram","0","0","02/22/12 12:15 AM","03/22/12 09:20 PM","15116,","Closed (Implemented)"
"Bug","14807","Max Ad: Documents.InventoryDocumentUpdaterJob - Error in updating document","","Medium","Narendra Barad","","6.2","","Max Ad: Release Processor","","03/11/11 04:54 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/21/11 07:37 PM","03/21/11 07:37 PM","","Closed (Verified)"
"Bug","14815","Menu expansion/""show more"" button","","not in use","Narendra Barad","","7.1","","Engineering","","03/11/11 08:07 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","05/06/11 09:07 PM","05/24/11 09:06 PM","","Closed (Verified)"
"Bug","14818","Quick Hit - Show Benin where to find data for Velde Cadillac","","High","Narendra Barad","dbo","Undecided","","Engineering","","03/11/11 08:31 PM","007:MAX","Jacob Solotaroff","","","0","David Weprin","0","0","03/17/11 03:30 PM","03/17/11 05:58 PM","","Closed (Fixed)"
"Bug","14819","Max Selling & Eml : New car from Max Ad shows Certified Used Car in Max Selling","","High","V-MAX-QA","","Undecided","","Max for Selling & Email","","03/11/11 09:14 PM","007:MAX","Narendra Barad","","","0","Tim Muir","0","0","01/16/13 10:14 PM","01/16/13 10:14 PM","","Closed (By Design)"
"Bug","14823","Max Ad: Turn OFF Max Selling & Email for New cars","","High","Narendra Barad","","6.2","","Max Ad","","03/11/11 10:44 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/14/11 04:00 PM","03/21/11 07:21 PM","","Closed (Verified)"
"Bug","14826","Max Ad: Windows Sticker : Certified ID data content not showing up","","Medium","Narendra Barad","","backlog","","Window Stickers","","03/11/11 11:38 PM","007:MAX","Narendra Barad","","","0","Kevin Boucher","0.3","0.3","03/23/11 05:10 PM","03/23/11 07:49 PM","","Closed (Duplicate)"
"Project","14827","MAX AD - GID project","","High","Narendra Barad","dbo","backlog","","Max Ad","","03/13/11 02:41 AM","007:MAX","Devaraj Sundaram","","","0","T.J. Cathey","0","0","04/21/11 05:00 PM","05/24/11 05:26 PM","","Closed (Completed)"
"Bug","14830","Max Ad: Server Error : Processing Error: VehicleCatalogID is null","","Medium","Narendra Barad","","Undecided","","Max Ad","","03/14/11 03:29 PM","007:MAX","Narendra Barad","43774","","0","Narendra Barad","0","0","04/07/11 08:02 PM","05/20/11 09:30 PM","","Closed (Duplicate)"
"Bug","14831","SF: 42683, Missing New Units","","High","Chris Fant","","backlog","","Max Ad: Database","","03/14/11 03:39 PM","007:MAX","Chris Fant","","","0","Chris Fant","1","1","03/28/11 03:28 PM","03/28/11 03:28 PM","","Closed (Won't Fix)"
"Bug","14835","SF:43218, Max Ad: Missing Option","","High","V-MAX-QA","dbo-team","backlog","","Engineering","","03/14/11 05:11 PM","007:MAX","Kim Schoeneck","43218","","0","Chris Fant","0","0","03/20/12 08:24 PM","03/20/12 08:28 PM","","Closed (Won't Fix)"
"Feature","14836","GM CertifiedID needs to be sent on AULTec feed.","","High","Kurt Moeller","dbo","6.2.1","","Max Ad: Database","","03/14/11 05:43 PM","007:MAX","Kurt Moeller","","","0","Narendra Barad","12","3","03/31/11 11:05 PM","05/03/11 04:30 PM","","Closed (Verified)"
"Bug","14837","Max Ad: Dealer Preference blows up","","High","Narendra Barad","","6.2","","Max for Selling & Email","","03/14/11 06:19 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/15/11 03:42 PM","03/21/11 07:21 PM","","Closed (Verified)"
"Bug","14840","Max Current Inventory Summary: Column sort defect","","Planning","Tim Muir","","backlog","","Engineering","","03/14/11 07:45 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","02/28/12 10:12 PM","03/19/12 03:03 PM","","Closed (Verified)"
"Bug","14841","Cobalt - Optimal Format Not Appearing","","High","Narendra Barad","","backlog","","Engineering","","03/14/11 07:58 PM","007:MAX","Colin Cassidy","","","0","Narendra Barad","0","0","03/21/11 06:02 PM","03/21/11 07:21 PM","","Closed (Fixed)"
"Bug","14842","Max Current Inventory: Days in inventory filter button range defect","","Planning","Narendra Barad","","7.1","","Engineering","","03/14/11 08:28 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","04/27/11 02:42 PM","05/24/11 09:06 PM","","Closed (Verified)"
"Bug","14845","Max Curent Inventory Summary: ""Build Workbook"" button blind error","","not in use","Narendra Barad","","7.0","","Engineering","","03/14/11 08:57 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","04/04/11 05:05 PM","05/24/11 09:06 PM","","Closed (Verified)"
"Bug","14847","Max Ad: Turn OFF Website PDF for new vehicles","","High","Narendra Barad","","6.2","","Max Ad","","03/14/11 09:02 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","03/15/11 08:50 PM","03/21/11 07:49 PM","","Closed (Verified)"
"Bug","14850","Max Selling & Email: Go to Max Ad bring user to a different vehicle","","High","Narendra Barad","","7.0","","Max for Selling & Email","","03/14/11 09:27 PM","007:MAX","Narendra Barad","","","0","Tim Muir","0","0","04/01/11 08:29 PM","05/24/11 09:19 PM","","Closed (Not Reproducible)"
"Bug","14852","MAX/FL - Problems with Chrome vehicle catalog data set download job","","High","Narendra Barad","","backlog","","Data","","03/14/11 09:38 PM","007:MAX","Devaraj Sundaram","","","0","Devaraj Sundaram","0","0","03/22/11 04:59 PM","03/22/11 07:51 PM","","Closed (Verified)"
"Bug","14858","Max Selling & Email : SE : After clicking ""start over"" link","","Medium","Narendra Barad","","7.0","","Engineering","","03/14/11 10:31 PM","007:MAX","Tim Muir","","","0","Tim Muir","15","15","04/06/11 07:51 PM","05/24/11 09:06 PM","","Closed (Verified)"
"Bug","14860","MAX - VINs valid for sale in Canada and US not mapped to both data sets in Chrome","","Low","V-MAX-QA","","backlog","","Max Ad","","03/15/11 05:33 PM","007:MAX","Devaraj Sundaram","","","0","Devaraj Sundaram","0","0","08/06/11 02:54 AM","08/06/11 02:54 AM","","Closed (Fixed)"
"Bug","14874","Rounding Error in Multi-Column Lists","","High","V-MAX-QA","","Undecided","","Max Ad","","03/15/11 07:38 PM","007:MAX","Paul Monson","","","0","Tim Muir","4","4","01/16/13 07:12 PM","01/16/13 07:16 PM","","Closed (Not Reproducible)"
"Bug","14875","Line Height Overflow Error","","High","V-MAX-QA","","Undecided","","Max Ad","","03/15/11 07:38 PM","007:MAX","Paul Monson","","","0","Tim Muir","2","2","01/16/13 07:20 PM","01/16/13 07:20 PM","","Closed (Not Reproducible)"
"Bug","14881","SF:43347, New Photo Processor Boch Auto Group","","Medium","Bill Rogalla","","Undecided","","Photos","","03/15/11 09:43 PM","007:MAX","Bill Rogalla","","","0","Bill Hummel","0","0","03/16/11 06:52 PM","03/18/11 04:24 PM","","Closed (Fixed)"
"Bug","14885","MAX AD Home: Tool tip info incorrect","","not in use","Narendra Barad","","7.0","","Engineering","","03/16/11 04:28 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","04/04/11 05:16 PM","05/24/11 09:06 PM","","Closed (Verified)"
"Bug","14887","SF:43366, MAX Ad:  Missing Exterior Color Option - 1 Vehicle","","Medium","V-MAX-QA","","backlog","","Max Ad","","03/16/11 05:13 PM","007:MAX","Bill Rogalla","43366","","0","Chris Fant","0","0","03/27/12 07:18 PM","03/27/12 07:18 PM","","Closed (Fixed)"
"Feature","14891","Convert GM Certified ID to numeric","","High","Zac Brown","","6.2.1","","Max Ad","","03/16/11 08:17 PM","007:MAX","Zac Brown","","","0","Narendra Barad","12","12","03/29/11 10:54 PM","10/21/11 09:05 PM","","Closed (Verified)"
"Feature","14892","SF:43388, Max Ad: Editing Ad, Changes do not Save","","High","Chris Fant","","8.1","","Max Ad:  Ad Generation","","03/16/11 08:45 PM","007:MAX","Kim Schoeneck","43388","","0","Devaraj Sundaram","0","0","08/05/11 07:44 PM","08/17/11 07:37 PM","","Closed (By Design)"
"Feature","14894","Max Ad: Auto generate Website PDF will not have Market Listing selected","","Medium","Narendra Barad","","7.0","","Max for Selling & Email","","03/16/11 10:32 PM","007:MAX","Narendra Barad","","","0","Tim Muir","8","8","04/18/11 08:32 PM","05/31/11 04:54 PM","","Closed (Verified)"
"Feature","14895","SF:43396, There Needs to be a VIEW ALL INVENTORY button in Max Ad","","High","V-MAX-QA","","7.0","","Max Ad","","03/16/11 11:32 PM","007:MAX","Kim Schoeneck","43396","","0","Chris Fant","37.5","37.5","01/03/12 05:23 PM","01/03/12 05:23 PM","","Closed (Implemented)"
"Bug","14896","SF:43398, Max Ad: # of Used Vehicles Inaccurate","","High","Chris Fant","","backlog","","Engineering","","03/16/11 11:44 PM","007:MAX","Kim Schoeneck","43398","","0","Devaraj Sundaram","0","0","08/05/11 07:53 PM","08/09/11 10:21 PM","","Closed (Duplicate)"
"Bug","14897","MAX AD- Show GM certified ID only to GM dealers for GM cars","","High","Narendra Barad","","6.2.1","","Max Ad","","03/17/11 02:31 PM","007:MAX","Devaraj Sundaram","","","0","Narendra Barad","1","1","03/22/11 10:29 PM","05/25/11 06:08 PM","","Closed (Verified)"
"Bug","14903","Max Selling & Email: SE - Cache keys must not exceed 250 characters","","Medium","V-MAX-QA","","Undecided","","Max for Selling & Email","","03/17/11 06:42 PM","007:MAX","Narendra Barad","","","0","Tim Muir","0","0","01/16/13 10:29 PM","01/16/13 10:29 PM","","Closed (Not Reproducible)"
"Bug","14904","Max Ad: UI - Home page default view shows puzzling Inventory Count","","Medium","V-MAX-QA","","backlog","","Max Ad","","03/17/11 07:12 PM","007:MAX","Narendra Barad","","","0","Michelle Clay","0","0","02/21/12 09:08 PM","02/21/12 09:08 PM","","Closed (Fixed)"
"Bug","14909","Max Ad: Inventory Listing shown incorrect after navigating from Approved/Offline list","","Medium","Narendra Barad","","7.0","","Max Ad","","03/17/11 09:10 PM","007:MAX","Narendra Barad","","","0","Kevin Boucher","15","15","04/18/11 05:13 PM","05/25/11 06:11 PM","","Closed (Verified)"
"Bug","14910","MAX for Selling - Pleasonton web site PDF links showing PDF not found button","","High","Narendra Barad","","backlog","","Max Ad","","03/17/11 09:42 PM","007:MAX","Devaraj Sundaram","","","0","Narendra Barad","0","0","03/18/11 03:24 PM","03/21/11 07:54 PM","","Closed (Verified)"
"Task","14911","MAX AD- Delete the old BG templates for Ganley East","","High","Narendra Barad","","Hotfix","","Window Stickers","","03/17/11 09:53 PM","007:MAX","Devaraj Sundaram","","","0","Daniel Hillis","1","1","03/21/11 03:55 PM","03/22/11 07:33 PM","","Closed (Completed)"
"Bug","14914","MAX AD - Windows sticker alignment issues","","Medium","V-MAX-QA","","Undecided","","Window Stickers","","03/18/11 03:14 AM","007:MAX","Devaraj Sundaram","","","0","Tim Muir","12","12","01/17/13 05:39 PM","01/17/13 05:39 PM","","Closed (Duplicate)"
"Bug","14920","Correct minor formatting issues in MAX SE PDF","","Medium","Narendra Barad","","7.1","","Max for Selling & Email","","03/18/11 07:18 PM","007:MAX","Kevin Boucher","","","0","Tim Muir","4","4","04/20/11 07:05 PM","05/25/11 06:00 PM","","Closed (Verified)"
"Bug","14923","Lot Data options not populated in Max AD despite being selected in Lot Data Provider Drop Down","","High","Narendra Barad","","7.0","","Engineering","","03/18/11 08:31 PM","007:MAX","Paco Lebron","","","0","Narendra Barad","40","40","04/18/11 08:25 PM","04/20/11 06:41 PM","","Closed (Verified)"
"Bug","14932","MAX for Selling: Market Comparison Thresholds","","High","Michelle Clay","MaxQAVerified","Undecided","","Max Ad","","03/20/11 02:24 AM","007:MAX","Justin Maderer","","","0","Michelle Clay","0","0","01/23/15 08:24 PM","01/23/15 08:51 PM","","Closed (Fixed)"
"Bug","14939","SF:43483, Cannot Upload Dealer Logo into Admin","","High","Kim Schoeneck","","Undecided","","Engineering","","03/21/11 03:21 PM","007:MAX","Kim Schoeneck","","","0","Devang Maniar","0","0","03/21/11 03:56 PM","03/21/11 04:03 PM","","Closed (Fixed)"
"Feature","14942","SF: 43000, ETF, Dealer Would Like Custom Trim to be Exported in Outbound Data Feed","","Medium","Devaraj Sundaram","","Undecided","","Equipment","","03/21/11 05:18 PM","007:MAX","Chris Fant","","","0","Michelle Clay","0","0","08/09/13 07:53 PM","03/11/14 10:44 PM","","Closed (Duplicate)"
"Task","14946","Change 'Vehicle History Report Processor' install so it creates service set to start automatically ","","Medium","Michelle Clay","","Undecided","","Max Ad","","03/21/11 06:08 PM","007:MAX","Caleb Cox","","","0","Michelle Clay","0","0","01/23/15 08:24 PM","01/23/15 08:51 PM","","Closed (Completed)"
"Bug","14951","SF:43511, Inaccurate Carfax Symbol Displaying","","High","Chris Fant","","Undecided","","Engineering","","03/21/11 09:46 PM","007:MAX","Kim Schoeneck","","","0","Chris Fant","0","0","03/22/11 05:16 PM","03/22/11 05:18 PM","","Closed (By Design)"
"Bug","14952","MAX for Selling - Move the photos from MAX AD into MAX for Selling","","Medium","Narendra Barad","photo","Undecided","","Photos","","03/22/11 02:53 AM","007:MAX","Devaraj Sundaram","","","0","Narendra Barad","0","0","05/18/11 10:37 PM","05/26/11 03:25 PM","","Closed (Verified)"
"Project","14954","6.2.1 - Parent case for Bugs Found by QA","","High","Zac Brown","","6.2.1","","Max Ad","","03/22/11 04:39 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","04/12/11 04:41 PM","04/12/11 04:42 PM","14955,14988,15004,15005,15006,15044,15052,15084,15090,15091,15123,","Closed (Completed)"
"Bug","14955","Max Ad: Server Error - Exception message: Invalid object name 'IMT.dbo.VehicleCertifiedID'","","High","Narendra Barad","","6.2.1","","Max Ad","","03/22/11 04:39 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0.5","0.5","03/22/11 10:38 PM","05/19/11 07:32 PM","","Closed (Verified)"
"Bug","14959","SF:43532, MAX AD - Cannot View Approved / Offline Vehicles","","High","V-MAX-QA","","backlog","","Engineering","","03/22/11 07:05 PM","007:MAX","Colin Cassidy","43532","","0","Chris Fant","0","0","03/27/12 07:24 PM","03/27/12 07:24 PM","","Closed (Fixed)"
"Bug","14960","SF:43533, MAX Ad:  Missing Exterior Color Option - 1 Vehicle","","Medium","V-MAX-QA","","backlog","","Max Ad","","03/22/11 07:11 PM","007:MAX","Bill Rogalla","43533","","0","Chris Fant","0","0","03/27/12 07:07 PM","03/27/12 07:07 PM","","Closed (Fixed)"
"Bug","14963","MAX Ad - Autoload Not Populating OEM Colors","","High","Narendra Barad","","7.1","","Max Ad: Robots","","03/22/11 09:34 PM","007:MAX","Colin Cassidy","43548","","0","Daniel Hillis","97.5","97.5","05/13/11 03:59 PM","05/18/11 07:07 PM","","Closed (Verified)"
"Bug","14964","SF:43549, MAX Ad - DealerSpecialties Lot Data Not Populating Options","","High","V-MAX-QA","","7.0","","Data","","03/22/11 09:35 PM","007:MAX","Colin Cassidy","43549","","0","Chris Fant","10","10","01/03/12 05:21 PM","01/03/12 05:21 PM","15626,","Closed (Fixed)"
"Bug","14965","SF:43543, Published Max For Selling/Email Website Brochure Not Populating When Selected Online","","High","Narendra Barad","","backlog","","Max for Selling & Email","","03/22/11 09:38 PM","007:MAX","James Pluff","","","0","Narendra Barad","0","0","03/25/11 09:50 PM","03/25/11 09:50 PM","","Closed (Verified)"
"Feature","14966","Create Summary Report for Metro Motors Group","","High","Jacob Solotaroff","","6.2.1","","Reports","","03/23/11 10:54 AM","007:MAX","Jacob Solotaroff","","04/08/11 10:00 PM","0","Narendra Barad","80","37.5","04/05/11 08:06 PM","10/16/13 09:00 PM","","Closed (Verified)"
"Task","14967","MAX AD: Move Fuel Economy Up Slightly within All Active Frameworks","","High","V-MAX-QA","","Undecided","","Data","","03/23/11 01:37 PM","007:MAX","Justin Maderer","","","0","Michelle Clay","22.5","22.5","04/09/14 03:29 PM","04/09/14 03:29 PM","","Closed (Won't Complete)"
"Bug","14970","SF:43564, Max Ad Referencing Overall Search Results When Ping Recognizes Precision Search","","Low","V-MAX-QA","","backlog","","Max Ad","","03/23/11 03:20 PM","007:MAX","James Pluff","43564","","0","Chris Fant","0","0","03/20/12 08:18 PM","03/20/12 08:18 PM","","Closed (Won't Fix)"
"Bug","14972","Max Ad: Save the Earth - 15 MPG in Ads","","Medium","V-MAX-QA","","Undecided","","Max Ad","","03/23/11 03:51 PM","007:MAX","Narendra Barad","","","0","Tim Muir","0","0","01/17/13 09:26 PM","01/17/13 09:26 PM","","Closed (Not Reproducible)"
"Bug","14980","MAX AD: eStock Card links in INT-B bad","","Planning","V-MAX-QA","","Undecided","","Engineering","","03/23/11 06:06 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","01/17/13 11:21 PM","01/17/13 11:21 PM","","Closed (Not Reproducible)"
"Bug","14984","Delete Old Montrose Window Sticker and Buyers Guide","","High","V-MAX-QA","","backlog","","Window Stickers","","03/23/11 06:36 PM","007:MAX","Paco Lebron","","","0","Christopher Norton","0.5","0.5","03/21/12 08:38 PM","03/21/12 08:38 PM","","Closed (Won't Fix)"
"Feature","14985","SF:43583, KBB Consumer Values Not Appearing in Max Ad but Exist in MAX","","High","V-MAX-QA","","7.0","","Max Ad:  Ad Generation","","03/23/11 06:51 PM","007:MAX","Kim Schoeneck","43583","04/09/11 04:30 AM","0","Chris Fant","45","0","02/24/12 08:39 PM","02/24/12 08:39 PM","15086,","Closed (Implemented)"
"Bug","14987","SF:43584, Updated Photo URL's from GetAuto Not Reflecting in MAX Ad","","Medium","Chris Fant","","Hotfix","","Photos","","03/23/11 07:15 PM","007:MAX","Bill Rogalla","43584","","0","Narendra Barad","16","16","04/25/11 06:43 PM","04/27/11 03:23 PM","","Closed (Fixed)"
"Bug","14988","Max Ad: Server Error - Exception of type 'Wanamaker.WebApp.Workflow.ApprovalSummary+FailedToGetManufacturer' was thrown","","High","Narendra Barad","","6.2.1","","Max Ad","","03/23/11 07:25 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","2","15","03/28/11 10:27 PM","05/19/11 07:32 PM","","Closed (Verified)"
"Bug","14991","SF:43591, Vehicles with no photos not displaying in Low Photos tab in MAX AD","","High","V-MAX-QA","","backlog","","Max Ad","","03/23/11 08:04 PM","007:MAX","Brian Ramer","43591","","0","Chris Fant","0","0","03/27/12 07:27 PM","03/27/12 07:27 PM","","Closed (Fixed)"
"Bug","14992","Move Optimal Format Setting to FLADMIN from the Setup Wizard in MAX AD","","Low","Darren Bokor","","Undecided","","Engineering","","03/23/11 08:15 PM","007:MAX","Justin Maderer","","","0","Darren Bokor","0","0","01/23/13 07:57 PM","01/23/13 07:57 PM","","Closed (Verified)"
"Bug","14996","Max AD Window Sticker: Options Cut off","","High","Narendra Barad","","7.0","","Window Stickers","","03/23/11 11:40 PM","007:MAX","Paco Lebron","","","0","Narendra Barad","97.5","97.5","04/19/11 07:33 PM","04/20/11 06:45 PM","","Closed (Verified)"
