"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Inquiry","20056","RE: Booking out Vehicles","","Low","Joy Wilson","bennett","000 : Inbox","Undecided","Salesforce Issues","","02/23/12 07:35 PM","000:Inbox","Chris Bennett","","","0","Chris Bennett","0","0","05/21/12 02:52 PM","","","Resolved (Responded)"
"Inquiry","20552","RE: Penske - Comments for NEW Units eBiz Custom Hendrick","","Low","Joy Wilson","bennett","000 : Inbox","Undecided","Salesforce Issues","","03/29/12 10:15 PM","000:Inbox","Chris Bennett","","","0","Chris Bennett","0","0","05/21/12 02:39 PM","","","Resolved (Responded)"
"Inquiry","20553","RE: Penske - Comments for NEW Units eBiz Custom Hendrick","","Low","Joy Wilson","bennett","000 : Inbox","Undecided","Salesforce Issues","","03/29/12 10:19 PM","000:Inbox","Chris Bennett","","","0","Chris Bennett","0","0","05/21/12 02:38 PM","","","Resolved (Responded)"
"Inquiry","4","FW: Case Notification:  15150, P1, S1 - Critical","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/13/08 03:44 PM","02/13/08 03:44 PM","","Closed (Duplicate)"
"Inquiry","8","FW: Case Notification:  15113, P1, S0 - Show Stopper","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","0","Krishna Kumar","0","0","02/13/08 03:44 PM","02/13/08 03:44 PM","14604,","Closed (Duplicate)"
"Inquiry","11","FW: Case Notification:  15057, P1, S1 - Critical","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/13/08 03:46 PM","02/13/08 03:46 PM","","Closed (Duplicate)"
"Inquiry","16","FW: Case Notification:  14985, P1, S3 - Medium","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","0","Krishna Kumar","0","0","02/13/08 03:45 PM","02/13/08 03:45 PM","","Closed (Duplicate)"
"Inquiry","17","FW: Case Notification:  14987, P1, S2 - High","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/13/08 03:45 PM","02/13/08 03:45 PM","","Closed (Duplicate)"
"Inquiry","18","FW: Case Notification:  14235, P1, S1 - Critical","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/13/08 03:45 PM","02/13/08 03:45 PM","","Closed (Duplicate)"
"Inquiry","22","FW: Case Notification:  14964, P1, S0 - Show Stopper","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/12/08 08:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/13/08 03:43 PM","02/13/08 03:43 PM","","Closed (Duplicate)"
"Bug","119","test emails","","High","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","02/23/08 04:14 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/23/08 04:17 PM","02/23/08 04:17 PM","","Closed (Fixed)"
"Inquiry","353","SF:15846, P0, All PMR Reports serving a Server Error (ref:00D0hatC.50001H2tr:ref)","","Critical","Chris Fant","","000 : Inbox","Undecided","Salesforce Issues","","03/12/08 12:17 PM","000:Inbox","Krishna Kumar","","","","Chris Fant","0","0","03/12/08 05:26 PM","03/12/08 05:27 PM","","Closed (Responded)"
"Inquiry","354","Case Notification: 15396, P1, S0 - Show Stopper    [ ref:00D0hatC.50001GIz1:ref ]","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","03/12/08 02:57 PM","000:Inbox","App Support","","","","Krishna Kumar","0","0","03/12/08 03:03 PM","03/12/08 03:03 PM","","Closed (Won't Respond)"
"Bug","355","SF:15856, -NOT ASSIGNED-, TEST CASE  (ref:00D0hatC.50001H3QR:ref)","","Medium","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","03/12/08 03:08 PM","000:Inbox","Krishna Kumar","","","","Andy Carlson","0","0","03/12/08 05:56 PM","03/12/08 05:56 PM","","Closed (Won't Fix)"
"Inquiry","358","SF:14430, P2, Aged Inventory Exchange report not found from MAX homepage    [ ref:00D0hatC.50001FJcx    [ ref:00D0hatC.50001FJcx","","Medium","Chris Fant","","000 : Inbox","Undecided","Salesforce Issues","","03/12/08 05:29 PM","000:Inbox","App Support","","","","Chris Fant","0","0","03/12/08 05:42 PM","03/12/08 05:42 PM","","Closed (Responded)"
"Bug","387","SF:09960, P3, Ability to Sort the Purchased Vehicle Performance by Auction or Wholesaler report  (ref:00D0hatC.5000xsAQ:ref)","","Medium","Krishna Kumar","","000 : Inbox","Undecided","Salesforce Issues","","03/14/08 07:48 AM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","03/18/08 12:40 PM","03/18/08 12:40 PM","","Closed (Duplicate)"
"Inquiry","407","SF:15834, P2, Cars.com not pulling results for Chrysler 300 and Town&Country  (ref:00D0hatC.50001H1RS:ref)","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","03/17/08 04:17 PM","000:Inbox","Krishna Kumar","","","","Brian Nguyen","0","0","03/18/08 02:22 PM","03/18/08 02:23 PM","","Closed (Duplicate)"
"Inquiry","415","SF:11825, P1, Conflicting information on Wholesale Buying List (PMR) and Stocking Reports  (ref:00D0hatC.5000z3uY:ref)","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","03/17/08 09:50 PM","000:Inbox","App Support","","","","Andy Carlson","0","0","03/17/08 10:09 PM","03/17/08 10:09 PM","","Closed (Duplicate)"
"Inquiry","420","SF:11825, P1, Conflicting information on Wholesale Buying List (PMR) and Stocking Reports  (ref:00D0hatC.5000z3uY:ref)","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","03/17/08 11:19 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","03/18/08 02:22 PM","03/18/08 02:23 PM","","Closed (Duplicate)"
"Inquiry","462","SF:15994, P2, NADA Print Page (Store & VIN Specific only) - Print link produces a DPP error  (ref:00D0hatC.50001HFW6:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","03/20/08 06:09 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","03/20/08 06:30 PM","03/20/08 06:30 PM","","Closed (Duplicate)"
"Inquiry","602","SF:16315, P1, Problems with Repricing Effectiveness and Quick Inventory Aging and Dealer Group System Usage for PAG (ref:00D0hat","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","03/31/08 07:02 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","03/31/08 07:41 PM","03/31/08 07:41 PM","","Closed (Duplicate)"
"Schedule Item","646","V5_16_00-Regression_Testing_Daily_Status_Report","","High","Brian Nguyen","","000 : Inbox","V5_16_00","Internal-Testing","","04/08/08 03:50 PM","000:Inbox","Brian Nguyen","","04/15/08 03:00 PM","","Brian Nguyen","0","0","04/15/08 09:19 PM","04/15/08 09:19 PM","","Closed (Completed)"
"Inquiry","697","SF:16620, P1, Dealer's own vehicles are not showing in the market listings for PING II  (ref:00D0hatC.50001IJNd:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","04/11/08 06:41 PM","000:Inbox","App Support","","","","Brian Nguyen","1","1","04/14/08 04:08 PM","04/14/08 04:08 PM","","Closed (Responded)"
"Inquiry","699","SF:16619, P2, Used Vehicle Performance by Model (PMR) - ""Over/Under Stocking"" column showing incorrect Values  (ref:00D0hatC.500","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","04/11/08 09:24 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","04/14/08 07:38 PM","04/14/08 07:38 PM","","Closed (Duplicate)"
"Inquiry","787","SF:16976, P2, Calendar Display Issue occurs after planning multiple vehicles in IMP  (ref:00D0hatC.50001VPZe:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","04/24/08 02:26 PM","000:Inbox","App Support","","","","Chris Fant","0","0","04/24/08 03:58 PM","04/24/08 03:58 PM","","Closed (Duplicate)"
"Inquiry","789","SF:16976, P2, Calendar Display Issue occurs after planning multiple vehicles in IMP  (ref:00D0hatC.50001VPZe:ref)","","Medium","","","000 : Inbox","V5_16_05","Salesforce Issues","","04/24/08 03:10 PM","000:Inbox","Chris Fant","","","","Chris Fant","0","0","07/15/08 08:58 PM","07/15/08 08:58 PM","","Closed (Responded)"
"Inquiry","825","SF:17187, P1, Page display error when attempting to access Management Summary  (ref:00D0hatC.50001VoLB:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/05/08 03:04 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/06/08 01:51 PM","05/06/08 01:51 PM","","Closed (Duplicate)"
"Inquiry","850","SF:17304, P1, PING II IPA: Multiple Page navigation is skewing the results (Multiple Stores)  (ref:00D0hatC.50001VvtK:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/06/08 06:01 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/06/08 09:30 PM","05/06/08 09:30 PM","","Closed (Duplicate)"
"Inquiry","851","SF:17320, P1, PING II IPA: Multiple Page (2nd Page) navigation is skewing the results (Multiple Stores)  (ref:00D0hatC.50001VxED","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/06/08 06:01 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/06/08 09:33 PM","05/06/08 09:33 PM","","Closed (Duplicate)"
"Bug","853","SF:17328, P0, PING I Clients: No AutoTrader results displaying for any vehicle (Multiple Stores)  (ref:00D0hatC.50001Vy38:ref)","","Critical","Agam Patel","","000 : Inbox","Undecided","Salesforce Issues","","05/06/08 07:58 PM","000:Inbox","App Support","","","","Agam Patel","0","0","05/07/08 07:43 PM","05/07/08 07:43 PM","","Closed (Fixed)"
"Inquiry","854","P0 Case Notification:  17328 - PING I Clients: No AutoTrader results displaying for any vehicle (Mul    [ ref:00D0hatC.50001Vy38","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/06/08 08:00 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/06/08 09:05 PM","05/06/08 09:05 PM","","Closed (Won't Respond)"
"Inquiry","922","P0 Case Notification:  17816 - PMR button not showing on MAX bubble page for group user but it does    [ ref:00D0hatC.50001Wbgm:","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/20/08 10:01 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/20/08 10:08 PM","05/20/08 10:08 PM","","Closed (Duplicate)"
"Inquiry","923","P0 Case Notification:  17816 - PMR button not showing on MAX bubble page for group user but it does    [ ref:00D0hatC.50001Wbgm:","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","05/20/08 10:06 PM","000:Inbox","App Support","","","","Chris Fant","0","0","05/20/08 10:09 PM","05/20/08 10:09 PM","","Closed (Duplicate)"
"Inquiry","945","SF:17526, P2, Ping II clients show Ping I results via the estock for ""Inactive"" or ""Sold"" vehicles only  (ref:00D0hatC.50001WIda","","Medium","Chris Fant","","000 : Inbox","Undecided","Salesforce Issues","","05/22/08 09:16 PM","000:Inbox","App Support","","","","Chris Fant","0","0","07/07/08 05:06 PM","07/07/08 05:06 PM","","Closed (Responded)"
"Bug","955","SF:17915, P1, DPP Error - When attempting to add a salesperson in system - MAX  (ref:00D0hatC.50001WlKT:ref)","","Medium","Agam Patel","","000 : Inbox","Undecided","Salesforce Issues","","05/23/08 04:13 PM","000:Inbox","App Support","","","","Agam Patel","0","0","09/08/08 08:41 PM","09/10/08 05:45 PM","","Closed (Not Reproducible)"
"Inquiry","1201","Longo Issues","","Medium","Chris Fant","","000 : Inbox","Undecided","Salesforce Issues","","06/18/08 07:16 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/09/08 10:01 PM","10/09/08 10:01 PM","","Closed (Responded)"
"Inquiry","1220","SF:21853, P0, First Look Homepage -  Certificate Authentication, PMC, Ping II  (ref:00D0hatC.50001Xtxf:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","06/20/08 06:58 PM","000:Inbox","App Support","","","","Chris Fant","0","0","06/20/08 07:58 PM","06/20/08 07:58 PM","","Closed (Duplicate)"
"Inquiry","1221","SF:21839, P1, NADA Manual Bookout  does not function (Any NADA selected stores)  (ref:00D0hatC.50001XsUY:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","06/20/08 07:02 PM","000:Inbox","App Support","","","","Chris Fant","0","0","06/20/08 07:53 PM","06/20/08 07:53 PM","","Closed (Duplicate)"
"Inquiry","1223","RE: First Look Homepage requesting Security Certificate - Multiple users reporting","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","06/20/08 07:40 PM","000:Inbox","App Support","","","","Chris Fant","0","0","06/20/08 08:00 PM","06/20/08 08:00 PM","","Closed (Duplicate)"
"Inquiry","1446","Black Book Clients displaying null book values on recent inventory vehicles (IMP / Total Inventory Report)","","Medium","Brian Nguyen","","000 : Inbox","Undecided","Salesforce Issues","","07/03/08 10:22 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","07/08/08 02:56 PM","07/08/08 02:56 PM","","Closed (Responded)"
"Bug","1487","SF:22181, P2, Ping 2 - Rank, Market Listing & Market Summary seems to be in accurate  (ref:00D0hatC.50001YNO2:ref)","","Medium","Chris Fant","","000 : Inbox","V5_17_00","Salesforce Issues","","07/09/08 08:31 PM","000:Inbox","Chris Fant","","","","Chris Fant","0","0","08/05/08 10:11 PM","08/05/08 10:11 PM","","Closed (Duplicate)"
"Inquiry","1776","SF:23016, P1, Vehicles Reappearing in MAD (ref:00D0hatC.50001hppe:ref)","","Medium","Brian Nguyen","","000 : Inbox","V5_17_00","Salesforce Issues","","07/31/08 05:55 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","08/04/08 08:18 PM","08/04/08 08:18 PM","","Closed (Duplicate)"
"Inquiry","1949","Space issue test! Not getting FBz cses from DM","","Medium","","","000 : Inbox","Undecided","Internal-Testing","","08/12/08 04:17 PM","000:Inbox","App Support","","","","Chris Fant","0","0","08/12/08 05:21 PM","08/12/08 05:21 PM","","Closed (Responded)"
"Inquiry","2173","SF:23864, P1, Mileage on Intial apprasials do not carry over to the TM, Displays N/A  (ref:00D0hatC.50001ifPS:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","08/25/08 08:07 PM","000:Inbox","App Support","","","","Chris Fant","0","0","08/26/08 04:06 PM","08/26/08 04:06 PM","","Closed (Duplicate)"
"Inquiry","2174","SF:23864, P1, Mileage on Intial apprasials do not carry over to the TM, Displays N/A  (ref:00D0hatC.50001ifPS:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","08/25/08 08:07 PM","000:Inbox","App Support","","","","Chris Fant","0","0","08/26/08 04:06 PM","08/26/08 04:06 PM","","Closed (Duplicate)"
"Inquiry","2318","Salesforce security token confirmation","","Medium","Krishna Kumar","","000 : Inbox","Undecided","Undecided","","09/03/08 06:57 PM","000:Inbox","Krishna Kumar","","","","Krishna Kumar","0","0","02/25/09 08:26 PM","02/25/09 08:26 PM","","Closed (Responded)"
"Inquiry","2423","SF:24134, P2, Page Display Issue:  Light Field Is Not Aligned In PMC -Redistribution Report  (ref:00D0hatC.50001jCJK:ref)","","Planning","V:Level3 Support","","000 : Inbox","Undecided","Undecided","","09/09/08 02:34 PM","000:Inbox","Krishna Kumar","","","","Brian Nguyen","0","0","09/09/08 03:04 PM","11/19/08 10:32 PM","","Closed (Duplicate)"
"Inquiry","2433","SF:24087, P3, Multiple appraisals values display in apprasial history after clicking Done  (ref:00D0hatC.50001j5Uq:ref)","","not in use","Agam Patel","","000 : Inbox","Undecided","Salesforce Issues","","09/09/08 09:15 PM","000:Inbox","App Support","","","","Chris Fant","0","0","09/10/08 05:04 PM","10/10/08 04:14 PM","","Closed (Duplicate)"
"Inquiry","2463","(FB#:2,460) SF#:24212, P1, Color, Mileage & Lot Price values are being carried over    [ ref:00D0hatC.50001jJ1A:ref ]","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","09/11/08 08:24 PM","000:Inbox","App Support","","","","Brian Nguyen","0","0","09/11/08 09:21 PM","09/11/08 09:21 PM","","Closed (Duplicate)"
"Inquiry","2641","SF:24474, P1, Modifying mileage radius search does not change the number of results  (ref:00D0hatC.50001jiPQ:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","09/24/08 09:56 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/01/08 08:29 PM","10/07/08 11:15 PM","","Closed (Duplicate)"
"Inquiry","2644","SF:24474, P1, Modifying mileage radius search does not change the number of results  (ref:00D0hatC.50001jiPQ:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","09/24/08 10:27 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/01/08 08:29 PM","10/07/08 11:15 PM","","Closed (Duplicate)"
"Inquiry","2650","SF:24466, P1, Server error message on one specific unit when using PING II  (ref:00D0hatC.50001jiII:ref)","","Medium","","","000 : Inbox","V5_18","Salesforce Issues","","09/25/08 04:11 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/01/08 08:14 PM","10/07/08 11:15 PM","","Closed (Duplicate)"
"Inquiry","2653","SF:24560, P1, Server error when attempting to PING certain model/year vehicles  (ref:00D0hatC.50001jmZb:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","09/25/08 07:12 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/01/08 08:14 PM","10/07/08 11:16 PM","","Closed (Duplicate)"
"Inquiry","2762","SF:24660, P1, Server error when attempting to PING certain model/year vehicles  (ref:00D0hatC.50001k2pb:ref)","","Medium","","","000 : Inbox","Undecided","Salesforce Issues","","10/03/08 04:53 PM","000:Inbox","App Support","","","","Chris Fant","0","0","10/14/08 07:58 PM","10/14/08 07:58 PM","","Closed (Duplicate)"
