"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Inquiry","30957","SF:99190, Renaming of certain factory package code","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","AutoLoad","","08/27/14 06:04 PM","007:MAX","V-DBO-ERequests","99190","","0","","0","0","","","","Active (Needs Priority)"
"Task","30994","AutoApprove Spawning Updates to Pricing via Distribution APIs","","Medium","V-MAX-PRODUCT","","Undecided","","Services","","08/29/14 05:24 PM","007:MAX","Juliana Kennedy","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31036","Max Update Listings SQS needs retention rate set to something smaller","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","09/05/14 08:50 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31083","Change the retention period of max-publish-photos-alpha queue in AWS","","Medium","V-MAX-PRODUCT","","Undecided","","Photos","","09/11/14 08:50 PM","007:MAX","Darren Bokor","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31090","SF:100601, Incorrect information in Low Activity Report","","Medium","V-MAX-PRODUCT","","Undecided","","Reports","","09/12/14 04:53 PM","007:MAX","Derek Zehar","100601","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31096","Max: Error in Core.Messaging.TaskRunner ""FetchBase"" because password is null","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","09/12/14 07:57 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31099","Max: Invalid length for a Base-64 char array","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","09/12/14 09:24 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31101","Credential error during autoload new inventory","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","09/15/14 02:03 PM","007:MAX","Jeff Tureen","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31140","Update text from DMS to DMX in Admin","","Medium","V-MAX-PRODUCT","","Undecided","","Reports","","09/18/14 07:57 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31179","MMS:  Marketing XML is not getting created on auto-approve or approve ","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad","","09/24/14 01:49 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31180","Bunch o' MMS msg with no vins","","Medium","Kevin Sisney","","Undecided","","Mobile Showroom","","09/24/14 02:41 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31195","Ditch ASP.net, move to MVC & Razor.","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","09/25/14 08:49 PM","007:MAX","Graham Smith","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31213","Max: ","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","09/29/14 07:52 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Research)"
"Task","31216","Time to MAX values in TTM not updating. ","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","09/29/14 09:44 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Research)"
"Bug","31249","Max Stack Trace Alert:  Sequence contains no matching element","","Medium","V-MAX-PRODUCT","MaxQAPriority","Undecided","","Max Ad","","10/03/14 07:14 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","31260","Credentials failing in max digital showroom account","","Medium","Kevin Sisney","","Undecided","","Mobile Showroom","","10/06/14 02:35 PM","007:MAX","J. Travis Huber","","","0","","0","0","","","","Active (Needs Research)"
"Inquiry","31310","SF:102406, Innacurate third row seating 2015 EX Kia","","Medium","Chad L Sosna","","Undecided","","Chrome","","10/08/14 09:46 PM","007:MAX","V-DBO-ERequests","","","0","","0","0","","","","Active"
"Bug","31315","Webloader: photo batches get overwritten","","Medium","V-MAX-PRODUCT","","Undecided","","Mobile Web Loader","","10/09/14 02:15 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31316","Change the db input for the webloader table to Mobile 1.5","","Medium","V-MAX-Engineers","","Undecided","","Mobile Web Loader","","10/09/14 02:21 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","31317","Handle Errors for top 3 spiders","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","10/09/14 03:46 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Folder","31447","Merchandising.builder.VehicleDetailedOption#Save","","Medium","Jeff Tureen","","Undecided","","Data","","10/22/14 09:13 PM","007:MAX","Kris Franken","","","0","","0","0","","","","Active"
"Task","31469","PLACEHOLDER - Provide TTM Reporting for Non g","","Medium","Michaela Baker","","Undecided","","Reports","","10/25/14 03:09 AM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31486","GM slurpee: vins not getting process into XML","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","10/28/14 08:50 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","31531","GM slurpee:  another page to scrape for gmglobalconnect to get MSRP","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","10/31/14 06:04 PM","007:MAX","Christopher Norton","","","0","","0","0","","","31515,","Active (Ready for Work)"
"Bug","31551","SF: 104572, Group Command Center - MAX tiles return 404 error","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Dashboard","","11/04/14 03:56 PM","007:MAX","Bill Rogalla","104572","","0","","0","0","","","","Active (Needs Priority)"
"Task","31568","Create API for CPO system","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","11/05/14 08:36 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","31573","Autoload spider are not recording lost connection as network error","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","11/05/14 10:09 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Task","31598","Catch no vehicle information when spider return status of 100","","Medium","Jeff Tureen","","Undecided","","AutoLoad","","11/10/14 03:48 PM","007:MAX","Jeff Tureen","","","0","","0","0","","","","Active (Ready for Work)"
"Inquiry","31666","FW: WDDHF5KB1FB099668 Not Decoding Option 314    [ ref:_00D00hatC._50000A7Ev9:ref ]","","Medium","V-MAX-DATA-Engineers","","Undecided","","Chrome","","11/14/14 06:06 PM","007:MAX","V-DBO-QA","","","0","","0","0","","","","Active"
"Task","31669","Modify handling of photo uploads to use batch count for position offset","","Medium","V-MAX-PRODUCT","","Undecided","","Mobile Web Loader","","11/14/14 06:44 PM","007:MAX","Arjun Seshadri","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31673","SF 104706- Request to Populate Interior Color Values Based Off Option Package Data","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Chrome","","11/14/14 07:24 PM","007:MAX","James Pluff","104706","","0","","0","0","","","","Active (Needs Priority)"
"Task","31725","Slurpee jobs hanging sporadically","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","11/19/14 07:16 PM","007:MAX","Arjun Seshadri","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31791","Verify/Review GID logic for Certification","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","12/01/14 05:54 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","31826","Add a Car through MAX Mobile Webloader that is not active in DMS","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","12/03/14 10:15 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","31828","MAXAD.FirstLook.Biz Bookout/estock card redirect dead link/error","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","12/03/14 10:49 PM","007:MAX","Bill Rogalla","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","31882","SF:107261, Request to edit Script of the ""Is This a Good Deal?' button - Cobalt","","Medium","V-MAX-PRODUCT","","Undecided","","Website 2.0","","12/09/14 03:39 PM","007:MAX","Bill Rogalla","107261","","0","","0","0","","","","Active (Needs Priority)"
"Task","31885","MAX Ad: html-Like Text Causes Exception","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad:  Ad Generation","","12/09/14 04:31 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Priority)"
"Task","31900","set all autoloads to use 'vin decoded message'.","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","12/10/14 05:43 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","31905","CPO Data Inconsistencies","","Medium","Michaela Baker","","Undecided","","Max Ad","","12/10/14 07:37 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Needs Priority)"
"Feature","31910","Process Autotrader data via customer input. (T10/#2)","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","12/11/14 05:35 PM","007:MAX","Chad L Sosna","111147","","0","","0","0","","","31928,31929,","Active (Ready for Work)"
"Bug","31912","SF:107744, WAS Price in Description Reverting Back To Original MSRP when vehicle was NEW (T10/#7)","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Max Ad","","12/11/14 09:35 PM","007:MAX","Bill Rogalla","107744","","0","","0","0","","","","Active (Needs Priority)"
"Task","31928","Autotrader PDF manual upload - UI (T10/#2)","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","12/15/14 07:13 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","31932","MAX Ad: Window Stickers Don't Print Background Image in Beta","","Medium","V-MAX-Engineers","","Undecided","","Window Stickers","","12/15/14 10:38 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","31965","Autoloads showing ""Error connecting to fetch.""","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","12/17/14 11:05 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","31981","MAX: Wisconsin Buyer's Guide 2015 Edition for Chrome Browser","","Medium","V-MAX-Engineers","chromeremediation","Undecided","","Window Stickers","","12/22/14 09:28 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","31997","Wisconsin Buyer's Guide errors in Chrome browser","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","12/24/14 05:10 PM","007:MAX","J. Travis Huber","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32003","Max: Ford Autoload - Incorrect Interior Color Selected (T10/#14)","","Medium","V-MAX-Engineers","31838","Undecided","","AutoLoad","","12/26/14 07:13 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32137","Max:  Toyota Prius:   setting the int. color to the desc from xml instead of using the Int. Color Code","","Medium","Michaela Baker","","Undecided","","Max Ad","","01/15/15 08:37 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Feature","32142","Displaying a different Price in Showroom","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","01/15/15 11:19 PM","007:MAX","Michelle Clay","116376","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32169","MAX: Dashboard Regression - Poor Scaling on Website Traffic/Sources Tab in IE10","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","01/19/15 09:06 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","32174","Cred nag screen - do one message per site","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","01/20/15 04:27 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32177","internal alert for insufficient permissions for autoload.","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","01/20/15 08:43 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32182","Max: performance summary hands out stack trace alerts when no data present","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","01/21/15 07:15 AM","007:MAX","Christopher Norton","","","1","","0","0","","","","Active (Needs Research)"
"Feature","32188","Use Ford New autoload to save off autoload xml to use on used Ford","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","01/21/15 04:46 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32209","Investigate / Fix why duplicate Equipment rows are being created.","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","01/22/15 06:15 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","32222","workflow.UpdateOptionsConfigurationChromeStyleId Performance","","Medium","Zac Brown","","Undecided","","Data","","01/23/15 09:49 PM","007:MAX","Kris Franken","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32240","SF:110726, 2015 GMC Sierra 1500s Displaying Incorrect EPA MPG","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Chrome","","01/27/15 08:28 PM","007:MAX","Bill Rogalla","110726","","0","","0","0","","","","Active (Needs Priority)"
"Feature","32242","Create Configurations for Condition of the car for NADA Values","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","01/27/15 09:14 PM","007:MAX","Michelle Clay","","","0","","0","0","","","32303,32304,","Active (Ready for Work)"
"Feature","32255","Check for valid data before rendering good deal button.","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","01/28/15 08:47 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Feature","32261","SF:110912, Allow Dealers to have Their Own Certified Logos loaded ","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Max Ad:  Ad Generation","","01/28/15 11:38 PM","007:MAX","Bill Rogalla","110912","","0","","0","0","","","","Active (Needs Priority)"
"Task","32268","Prevent nag screen from attempting vins too many times.","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","01/30/15 04:28 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32284","SF:110927, VIN Solutions Inaccurate VDP Impressions (Google Analytics)","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","01/30/15 10:23 PM","007:MAX","Bill Rogalla","110927","","0","","0","0","","","","Active (Ready for Work)"
"Project","32302","MAX Performance Improvements","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad","","02/02/15 10:09 PM","007:MAX","J. Travis Huber","","","0","","0","0","","","27077,27097,30710,31809,32260,32274,32276,32294,32295,32552,32553,32555,32593,32633,32692,32709,32762,","Planning"
"Task","32303","NADA Configuration: UI to add 4 checkboxes and save data to the database","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","02/02/15 10:12 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32304","NADA Configurations: Pass through to cloud search","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","02/02/15 10:13 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32312","MAX: Certified Data Missing From Digital Showroom","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","02/03/15 08:48 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32389","MAX: Toyota Autoload - Regional Data Differs From National","","Medium","V-MAX-Engineers","32191","Undecided","","AutoLoad","","02/09/15 11:32 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","32391","Showroom emails are not setting the reply-to correctly","","Medium","V-MAX-PRODUCT","","Undecided","","Digital Showroom","","02/10/15 03:15 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32415","MDS:  Incorrectly displaying  BMW X as BMW X series","","Medium","V-MAX-Engineers","","Undecided","","Chrome","","02/12/15 03:17 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Feature","32416","SF:111444, Dealer Certified Inventory Feed Flag for Export","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Data","","02/12/15 03:45 PM","007:MAX","Bill Rogalla","111444","","0","","0","0","","","","Active (Needs Priority)"
"Task","32427","Button to reload all successful autoloads for a dealer","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","02/13/15 08:12 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","32595,","Active (Ready for Work)"
"Task","32428","Mazda site does not have a night shift. only process during daytime.","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","02/13/15 08:17 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32512","Object reference not set to an instance of an object.  ","","Critical","V-MAX-PRODUCT","","Undecided","","Data","","02/20/15 07:14 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32526","SF 113101- Units Appearing Online in MAX but Showing Offline in Pitstop","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Max Ad","","02/23/15 09:58 PM","007:MAX","James Pluff","113101","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32529","Fix Specific Error Trap in the MAX Domain","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","02/23/15 11:13 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32530","Enable Percent Based Alarms from the MAX UI Logs","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","02/23/15 11:18 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32532","Address the construction ""gap"" between beta and prod stack construction","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad","","02/23/15 11:22 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","32542","SF:112523, Units Missing MPG Information in GID","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Chrome","","02/24/15 05:24 PM","007:MAX","Bill Rogalla","112523","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32545","Trying to add a new user with existing username from merchandising's admin causes 500 exception page","","Medium","V-MAX-Engineers","","Undecided","","Data","","02/24/15 06:26 PM","007:MAX","Graham Smith","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32551","Daily Bucket Alert values not being saved for all Dealers","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad:  Ad Generation","","02/24/15 07:48 PM","007:MAX","Troy Hemstreet","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32564","System.Data.SqlClient.SqlException: Incorrect syntax near ')'.","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","02/24/15 10:42 PM","007:MAX","Graham Smith","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32592","Create Health Report page in Max Admin","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","02/26/15 04:58 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32610","Max: Certified not in the XML for a Certified VIN","","Medium","V-MAX-Engineers","","Undecided","","Mobile Showroom","","02/27/15 05:48 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Feature","32612","MAX Admin Changes-Add to Audit Table-Enhancement Request","","Medium","V-MAX-Engineers","","Undecided","","Operations","","02/27/15 07:16 PM","007:MAX","Bill Rogalla","","","0","","0","0","","","","Active (Ready for Work)"
"Feature","32614","SF:113540, Ability to Bulk Print Regular Window Stickers in MAX","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Window Stickers","","02/27/15 10:36 PM","007:MAX","Bill Rogalla","113540","","0","","0","0","","","","Active (Needs Priority)"
"Task","32620","Showroom API Errors","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","03/02/15 03:25 PM","007:MAX","Kevin Sisney","","","0","","0","0","","","","Active (Needs Research)"
"Task","32621","Showroom Email Validation","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","03/02/15 03:28 PM","007:MAX","Kevin Sisney","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32630","UI updates around Twilio area","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/03/15 03:25 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32640","SF:113812, MAX For Web 1.0 PDF Not Updating Automatically (T10/#4)","","Medium","V-MAX-Engineers","roadmap","Undecided","","Digital Showroom","","03/04/15 06:20 PM","007:MAX","Bill Rogalla","113812","","0","","0","0","","","","Active (Ready for Work)"
"Task","32648","Group Autoload Parent case","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","03/04/15 09:34 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","25966,32738,32739,32740,32741,32742,","Active (Needs Requirements)"
